company	firm_id	gvkey	year
futurefuelcorporation.com	5707	287462	2013
whitehorsefinance.com	541133	16608	2013
exactsciences.com	5483	141277	2013
systemax.com	11558	60931	2013
warnermediagroup.com	913298	25056	2013
microstrategy.com	1008	111534	2013
bodyc.com	3270	185227	2013
flotekind.com	4613	28347	2013
dynasil.com	2896	4130	2013
endologix.com	6921	63083	2013
josbank.com	238	30138	2013
vpgsensors.com	2719	185138	2013
brinks.com	1125	28590	2013
asaltd.com	11585	1062	2013
maximintegrated.com	12023	14256	2013
lpcorp.com	5844	6821	2013
leggmason.com	4180	6653	2013
ford.com	9651	4839	2013
gormanrupp.com	3171	5237	2013
gibraltar1.com	1001	29131	2013
trianglepetroleum.com	11930	162941	2013
knotoffshorepartners.com	6452	17454	2013
pacsun.com	11641	27937	2013
empireresorts.com	6637	29129	2013
fleetcor.com	12383	184700	2013
trustmark.com	9823	4685	2013
armourreit.com	3506	183822	2013
amerisbank.com	6088	30222	2013
ahgp.com	9429	166363	2013
terreno.com	1816	183833	2014
transalta.com	10883	14391	2014
antarespharma.com	1546	63700	2014
icl-group.com	8491	220211	2014
trecora.com	9166	1712	2014
mesalabs.com	5266	7275	2014
aam.com	10932	117861	2014
dailyjournal.com	10519	12568	2014
eplus.com	9179	63986	2014
apple.com	7538	1690	2014
selective.com	5578	17115	2014
ultrapetroleum.com	11139	108645	2014
chalco.com.cn	5948	146352	2014
maxlinear.com	5581	184551	2014
nationalbeverage.com	6468	24463	2014
genvec.com	8845	111965	2014
digitalallyinc.com	2288	162233	2014
resolutefp.com	2394	2337	2014
wcicommunities.com	319	145186	2014
nanoviricides.com	3308	160997	2014
bostonprivate.com	6880	29211	2014
bostonscientific.com	5302	25279	2014
caleres.com	576	2436	2014
ohainvestmentcorporation.com	6296	162219	2014
norcraftcompanies.com	12108	66927	2014
ussilica.com	12461	181989	2014
thorindustries.com	7671	10549	2014
hallmarkgrp.com	9937	27932	2014
dexcom.com	5328	162887	2014
ingrammicro.com	4748	63919	2014
mflex.com	3592	160216	2014
cohu.com	8944	3158	2014
snl.com	3211	24965	2014
greatsouthernbank.com	6824	19428	2014
meredith.com	5468	7260	2014
dealertrack.com	12424	164422	2014
calithera.com	3579	21627	2014
postholdings.com	10610	170527	2014
wvtc.com	6528	11291	2014
jbtc.com	734963	180466	2014
gartner.com	332	12441	2014
sodastream.com	9054	185769	2014
ditechholding.com	765707	182788	2014
spscommerce.com	180	183974	2014
midwestone.com	6079	65796	2014
manutd.com	7468	200480	2014
identiv.com	8853	65552	2014
pdf.com	4591	144437	2014
parkelectro.com	8591	8348	2014
imprivata.com	7396	20884	2014
himax.com.tw	9175	270705	2014
prothena.com	7795	16745	2014
bankwithsouthern.com	7241	30055	2014
apitech.com	4091	164099	2014
usnrg.com	8249	10938	2014
genmarkdx.com	2353	184542	2014
stillwatermining.com	11929	31203	2014
picoholdings.com	9527	23768	2014
outfrontmedia.com	5943	19507	2014
xtantmedical.com	8960	185193	2014
irf.com	3900	6109	2014
comtechtel.com	1273	3358	2014
smithmicro.com	9381	61321	2014
howardbank.com	2366	166723	2014
orchidislandcapital.com	12203	187148	2014
rokabio.com	10647	20675	2014
fsbwa.com	12435	181820	2014
tesla.com	303	184996	2014
morningstar.com	8422	160373	2014
dcpmidstream.com	4944	165466	2014
jetpaycorp.com	12214	186158	2014
mdly.com	60	21547	2014
synaptics.com	7045	142814	2014
rockwellmed.com	5900	66366	2014
cheniere.com	893	176914	2014
sophirisbio.com	355916	154414	2014
kadant.com	10971	25922	2014
riotinto.com	2956	19565	2014
bankucb.com	10893	166747	2014
acceleratediagnostics.com	601	21118	2014
dexyp.com	869879	111631	2014
purecyclewater.com	3662	8826	2014
incyte.com	333	29127	2014
kaiseraluminum.com	4550	24293	2014
boulderbrands.com	7531	164408	2014
alcostoresinc.com	12013	4090	2014
sandridgeenergy.com	12224	176899	2014
ballantynestrong.com	11932	61285	2014
mazorrobotics.com	12783	286017	2014
aluminalimited.com	1508	16560	2014
coffeeholding.com	362	160742	2014
insperity.com	6729	64302	2014
pega.com	11035	63290	2014
delekus.com	3911	166563	2014
stamps.com	2515	121673	2014
broadwayfederalbank.com	3883	61815	2014
issuerdirect.com	4653	183139	2014
checkpoint.com	5803	63185	2014
firstharrison.com	11322	117034	2014
spectrumbrands.com	7186	11670	2014
pamtransport.com	11619	12598	2014
energyfocus.com	11381	30614	2014
autoweb.com	151882	119173	2014
riverbed.com	9467	174317	2014
teaminc.com	7237	10353	2014
asteriasbiotherapeutics.com	6368	21150	2014
big5sportinggoods.com	4545	145041	2014
west.com	5549	64055	2014
stewart.com	78	10086	2014
u-g.com	2473	10902	2014
asm.com	9791	1166	2014
wsbonline.com	8188	164365	2014
arinet.com	4328	24670	2014
finjan.com	4885	18108	2014
anthera.com	11033	183879	2014
perion.com	831	165923	2014
lfg.com	12502	6742	2014
kodak.com	6089	4194	2014
cordiabancorp.com	12111	162222	2014
dynatronics.com	1312	4124	2014
wave.com	2241	30649	2014
cadence.com	6323	13421	2014
forwardair.com	350	29206	2014
almostfamily.com	9955	13800	2014
gd.com	412214	5046	2014
renasant.com	473	25173	2014
amnhealthcare.com	5630	144520	2014
eletrobras.com	12640	201792	2014
tpgspecialtylending.com	894	19974	2014
tarena.com.cn	8645	20041	2014
alphanr.com	6420	162448	2014
libertybroadband.com	11511	21227	2014
rayonier.com	5353	5862	2014
rvlti.com	676764	29921	2014
coinstar.com	4937	65026	2014
commscope.com	1712	18036	2014
amkor.com	3776	110039	2014
tat-technologies.com	12327	14229	2014
tredegar.com	1736	15459	2014
mgcdiagnostics.com	12070	14581	2014
williams.com	3309	163921	2014
coca-colacompany.com	4522	3144	2014
bankofamerica.com	372668	7647	2014
topimagesystems.com	5362	64036	2014
renmintianli-china.com	794911	184527	2014
lancastercolony.com	6537	6573	2014
advancedphotonix.com	3119	23616	2014
avg.com	712	296753	2014
virnetx.com	8016	122175	2014
htgc.com	1221	160541	2014
symantec.com	4158	15855	2014
manhattanbridgecapital.com	582	120456	2014
21vianet.com	8361	186876	2014
goldenflake.com	1868	5210	2014
cytokinetics.com	7504	158563	2014
rjet.com	11449	147639	2014
landec.com	5913	62169	2014
gpstrategies.com	8219	7759	2014
gsr.com	11892	20488	2014
wnrl.com	8467	18431	2014
cantelmedical.com	6673	2942	2014
trimble.com	4903	22815	2014
centuryaluminum.com	7456	62516	2014
macrogenics.com	5429	18658	2014
oceanbiochem.com	10117	8073	2014
agnc.com	11920	179889	2014
nwhm.com	8444	18171	2014
vale.com	12034	209382	2014
colfaxcorp.com	7110	179577	2014
engility.com	798587	12413	2014
omnicomgroup.com	12674	4066	2014
umpquabank.com	6104	65228	2014
valeroenergypartners.com	9624	18774	2014
paramountnevada.com	9348	126036	2014
fisglobal.com	11192	165993	2014
cincinnatibell.com	10391	3036	2014
biglots.com	2027	12123	2014
atarabio.com	12593	21012	2014
organovo.com	9498	170730	2014
planar.com	6828	29435	2014
interdigital.com	4644	6100	2014
perceptron.com	2161	25676	2014
gastar.com	6004	178921	2014
statestreet.com	313	10035	2014
halladorenergy.com	6433	19129	2014
telus.com	204	2408	2014
delcath.com	3364	140023	2014
igt.com	12006	6097	2014
colonybank.com	1543	66504	2014
buffalowildwings.com	4971	157218	2014
sanmina.com	10319	28139	2014
wageworks.com	7891	187105	2014
approachresources.com	3882	178798	2014
penskeautomotive.com	384	63847	2014
friedmanindustries.com	12445	4903	2014
enzo.com	3240	4418	2014
lifestorage.com	8142	60914	2014
realtyincome.com	605	30822	2014
akamai.com	156	125595	2014
mmc.com	8069	7065	2014
jbhunt.com	1130	5783	2014
allscripts.com	3501	181104	2014
atlas-fin.com	12086	186230	2014
stelluscapital.com	11888	16150	2014
omegahealthcare.com	649	25633	2014
yume.com	10295	18271	2014
ascenaretail.com	5373	4072	2014
chinacache.com	8794	185542	2014
navg.com	6364	17074	2014
mattressfirm.com	10906	161036	2014
covisint.com	4771	18571	2014
palatin.com	12625	29086	2014
bg-medicine.com	719	178972	2014
lannett.com	9567	22632	2014
elecsyscorp.com	2410	29304	2014
cvcb.com	10928	63224	2014
ameresco.com	1072	185128	2014
amphastar.com	164	20659	2014
tetralogicpharma.com	312	18973	2014
adm.com	12128	1722	2014
intel.com	1810	6008	2014
immunogen.com	12807	17101	2014
ncr.com	930	7648	2014
csi360.com	10291	179413	2014
aveooncology.com	12802	184046	2014
donaldson.com	6041	4036	2014
baidu.com	9235	164532	2014
rljentertainment.com	3612	186675	2014
pharmacyclics.com	10909	61448	2014
generalmoly.com	8126	122212	2014
telenav.com	5405	184101	2014
as-e.com	2036	1554	2014
azz.com	4774	1926	2014
northerntrust.com	2789	7982	2014
meridianbioscience.com	7734	12433	2014
cott.com	1711	20338	2014
siebertnet.com	12469	7315	2014
warrenresources.com	9296	151632	2014
pendrell.com	7330	136306	2014
lunainc.com	974	166583	2014
avx.com	1634	1072	2014
rymanhp.com	1240	24620	2014
sangamo.com	9916	133871	2014
crystal-clean.com	11003	179597	2014
petrobras.com.br	5319	222111	2014
oncomed.com	11529	3169	2014
luxfer.com	10061	268208	2014
semileds.com	2842	185380	2014
hanger.com	6428	16456	2014
ascentsolar.com	6816	166460	2014
readingrdi.com	8328	31629	2014
invesco.com	10102	29804	2014
nabors.com	6669	1661	2014
airt.net	5453	1210	2014
ssrmining.com	2126	26768	2014
lionbridge.com	4272	123016	2014
franklincovey.com	3960	25331	2014
iconplc.com	568	110620	2014
innospecinc.com	5304	110566	2014
franco-nevada.com	5307	178997	2014
pranabio.com	4988	249507	2014
fglife.com	3232	18635	2014
matrixservicecompany.com	2414	23195	2014
ugicorp.com	5736	10801	2014
coolsculpting.com	9474	187653	2014
vblrx.com	511	21209	2014
momentapharma.com	12092	264414	2014
coastway.com	10412	19529	2014
energous.com	6447	19977	2014
nevsun.com	4301	28080	2014
analogic.com	2585	1633	2014
macatawabank.com	3345	107325	2014
tetratech.com	11922	24783	2014
paratekpharma.com	9839	15539	2014
amerisafe.com	3366	164572	2014
echo.com	11916	179957	2014
midpennbank.com	120	66288	2014
immunepharma.com	2120	18566	2014
kingsway-financial.com	8509	61743	2014
aceto.com	10428	1094	2014
htlf.com	1647	61693	2014
linkedin.com	5810	186342	2014
iradimed.com	6251	20945	2014
douglasdynamics.com	11633	184258	2014
sequans.com	12850	186962	2014
flir.com	3620	28477	2014
cblproperties.com	803575	29082	2014
oramed.com	8107	170450	2014
continental-materials.com	3886	3465	2014
53.com	11250	4640	2014
gladstoneinvestment.com	6466	164155	2014
mgpingredients.com	7022	14891	2014
ozm.com	822321	178814	2014
lajollapharmaceutical.com	159	30281	2014
calpine.com	4418	63605	2014
whitestonereit.com	12357	185453	2014
triumphgroup.com	12114	63876	2014
plexus.com	2301	12945	2014
sarepta.com	9366	64857	2014
redlion.com	9957	109079	2014
prgx.com	327	62494	2014
dow-dupont.com	9270	4060	2014
seaspancorp.com	8666	164534	2014
hfflp.com	3262	176592	2014
gsrc.com	2125	62844	2014
aosmith.com	8839	9771	2014
pwreit.com	9242	8611	2014
redhillbio.com	5902	296885	2014
francescas.com	1840	187041	2014
bioscrip.com	2183	63490	2014
logmeininc.com	741834	179666	2014
fairmountsantrol.com	4152	185277	2014
crt-crosstimbers.com	4843	24980	2014
edgewell.com	6959	133367	2014
auriniapharma.com	253	117829	2014
exone.com	12241	17012	2014
achaogen.com	10689	19718	2014
thecheesecakefactory.com	1616	25737	2014
mauiland.com	12235	7117	2014
rclcorporate.com	5461	28191	2014
bowl-america.com	5428	2342	2014
churchdwight.com	5447	3026	2014
unitedhealthgroup.com	4714	10903	2014
sequentialbrandsgroup.com	10973	166711	2014
creditacceptance.com	3948	25339	2014
anadarko.com	4021	11923	2014
microchip.com	5553	27965	2014
ecolab.com	88	4213	2014
revance.com	11384	19471	2014
nl-ind.com	1492	7658	2014
radiuspharm.com	4242	170520	2014
daktronics.com	914	29705	2014
tractorsupply.com	8199	29736	2014
solarcapltd.com	3530	184287	2014
phh.com	1981	8240	2014
commsystems.com	626	3275	2014
ciber.com	869	29900	2014
dothill.com	8782	65413	2014
coca-colafemsa.com	5306	28844	2014
vmware.com	7465	178083	2014
yy.com	1572	16011	2014
agenusbio.com	8617	129466	2014
gencor.com	2968	7185	2014
leafgroup.com	1133	185703	2014
calamos.com	2824	160989	2014
movadogroup.com	3205	7951	2014
slb.com	3712	60894	2014
adtran.com	5566	30576	2014
sharpsinc.com	8560	112819	2014
bxe.com	731089	108391	2014
schnitzersteel.com	3300	29217	2014
tmhcc.com	8173	25877	2014
kewaunee.com	779	6410	2014
scansource.com	2885	29910	2014
sierrabancorp.com	11849	105538	2014
cresud.com.ar	553	201336	2014
graham-mfg.com	8596	5254	2014
commandsecurity.com	10732	22797	2014
sonicautomotive.com	11367	65831	2014
goldenent.com	12103	117036	2014
graftech.com	4633	61153	2014
bluenile.com	2927	264391	2014
lakeshoresavings.com	339	166197	2014
recropharma.com	5325	19025	2014
immunedesign.com	8156	21008	2014
agios.com	12811	18159	2014
americanassetstrust.com	5231	185549	2014
flexiontherapeutics.com	6599	19511	2014
wasteconnections.com	2704	110732	2014
caasauto.com	11126	149683	2014
dmlp.net	12158	4045	2014
acuitybrands.com	2647	146017	2014
jetblue.com	5378	147305	2014
cnoocltd.com	3688	142540	2014
commvault.com	11624	174077	2014
gopresto.com	2359	7762	2014
staar.com	5701	9969	2014
jbssinc.com	3980	24755	2014
tim.com.br	11865	222638	2014
bazaarvoice.com	9990	188157	2014
borgwarner.com	6190	28742	2014
mvccapital.com	9999	137230	2014
blackstone.com	8244	177088	2014
omnicell.com	8964	142956	2014
everestre.com	899245	61388	2014
dna.com	128	18315	2014
ralphlauren.com	11836	64891	2014
empiredistrict.com	1523	4331	2014
peabodyenergy.com	1427	142460	2014
hemispheretv.com	4198	17687	2014
kirbycorp.com	6687	6461	2014
avnet.com	5994	1919	2014
ironmountain.com	5420	62374	2014
partech.com	7029	8334	2014
emcore.com	911	64637	2014
tigerlogic.com	3105	13940	2014
bachoco.com.mx	11484	221545	2014
liberatormedical.com	8359	164275	2014
lglgroup.com	9730	6848	2014
univest.net	7390	19817	2014
travelport.com	9228	21816	2014
karyopharm.com	7215	18930	2014
ambac.com	7951	24287	2014
mrcy.com	8702	66393	2014
unitedsecuritybank.com	5181	64228	2014
poolcorp.com	8178	61420	2014
bluenrgy.com	11562	248819	2014
veritexbank.com	9520	21633	2014
morganshotelgroup.com	9900	165924	2014
chrobinson.com	10180	65609	2014
hawthornbancshares.com	7275	111179	2014
merit.com	2854	21777	2014
lightinthebox.com	676	17807	2014
drpeppersnapplegroup.com	4519	179700	2014
trinseo.com	519	187551	2014
contango.com	5030	22053	2014
ipchealthcare.com	5458	179299	2014
tcpipelineslp.com	2598	120794	2014
intgla.com	7787	7632	2014
aliogold.com	7525	175236	2014
emersonradio.com	5167	4322	2014
cifc.com	6600	163680	2014
xyre.com	2768	179029	2014
77nrg.com	4014	190957	2014
calumetspecialty.com	3222	165846	2014
gevo.com	5031	186437	2014
bradyid.com	774668	2352	2014
weyerhaeuser.com	7141	11456	2014
zoeskitchen.com	989	20113	2014
gilat.com	8707	28236	2014
summerinfant.com	3386	176874	2014
ionispharma.com	7694	24040	2014
sjindustries.com	12719	9831	2014
tucows.com	9689	62723	2014
bemis.com	7534	2154	2014
ppg.com	10190	8247	2014
seagate.com	8937	150937	2014
ftdcompanies.com	5682	162386	2014
cogentco.com	1804	147204	2014
wbmd.com	10004	115404	2014
cogentixmedical.com	11061	65218	2014
psbanker.com	788843	161924	2014
colgatepalmolive.com	832342	3170	2014
dycomind.com	5227	4115	2014
cytori.com	5952	254096	2014
ameriprise.com	9022	164708	2014
shellmidstreampartners.com	9942	20944	2014
cititrends.com	8502	163051	2014
crusaderinsurance.com	906794	10832	2014
clevelandcliffs.com	2693	3107	2014
cbiolabs.com	7360	166591	2014
scasurgery.com	6109	18841	2014
greenhill.com	8118	264395	2014
raytheon.com	12680	8972	2014
independent-bank.com	10307	17451	2014
enservco.com	11079	185323	2014
dinebrands.com	848882	24291	2014
eyepointpharma.com	754504	253527	2014
tccsecure.com	3541	10364	2014
goldfieldcorp.com	5340	5218	2014
tegna.com	11388	4988	2014
angiodynamics.com	5737	264387	2014
cipherpharma.com	8469	260838	2014
macysinc.com	8447	4611	2014
brasil-agro.com	5388	277487	2014
atmosenergy.com	2644	4383	2014
mtb.com	1621	4699	2014
phoenixwm.com	5212	142462	2014
aschulman.com	2544	9472	2014
ultratech.com	12187	28938	2014
keytronic.com	58	6416	2014
hain.com	3609	29609	2014
pseg.com	879	8810	2014
cityholding.com	7117	16781	2014
exlservice.com	9662	162449	2014
siliconimage.com	525	124599	2014
pike.com	6702	163877	2014
xroadscap.com	5935	199757	2014
mckesson.com	2666	7171	2014
cmc.com	3837	3246	2014
arraybiopharma.com	2545	141197	2014
globalp.com	8399	163935	2014
corecivic.com	9708	65084	2014
amsc.com	10439	24795	2014
vereit.com	375	186783	2014
seadrill.com	8773	273726	2014
trcsolutions.com	3716	10297	2014
murphyoilcorp.com	10709	7620	2014
amyris.com	8267	184717	2014
simmonsbank.com	197184	19355	2014
inwk.com	6376	174541	2014
atricure.com	10306	163889	2014
starrett.com	969	10030	2014
pretivm.com	11376	186130	2014
brookfield.com	5141	179216	2014
artisanpartners.com	1300	16113	2014
idt.com	10337	6003	2014
arm.com	3881	109179	2014
constantcontact.com	11741	178493	2014
crbard.com	9632	2044	2014
baltictrading.com	11241	183700	2014
entreeresourcesltd.com	814047	64517	2014
quantum.com	6909	8867	2014
immucell.com	9575	13235	2014
buckeye.com	10437	13526	2014
mellanox.com	3023	176363	2014
americancampus.com	8419	161048	2014
cascadianrx.com	2987	20245	2014
aixtron.com	11997	216019	2014
huazhu.com	483	184453	2014
dyax.com	10894	112754	2014
viasat.com	4745	64088	2014
netelement.com	8136	163806	2014
parkerdrilling.com	1051	8357	2014
prahs.com	8039	21739	2014
exceltrust.com	8842	184449	2014
thehackettgroup.com	5676	111000	2014
db.com	6750	15576	2014
calavo.com	12508	147708	2014
ghco.com	7370	11300	2014
exxonmobil.com	3002	4503	2014
sonoco.com	3771	9815	2014
strattec.com	11174	31567	2014
ofgbancorp.com	351976	16981	2014
simpsonmfg.com	1078	30260	2014
cbrands.com	3169	2710	2014
pumabiotechnology.com	8844	170945	2014
wescoair.com	2244	187714	2014
cameco.com	11371	24370	2014
cfindustries.com	5846	163946	2014
cyilimited.com	2970	31424	2014
reynoldsamerican.com	10516	120877	2014
catofashions.com	395	2818	2014
dnb.com	11494	4094	2014
oi.com.br	2906	203944	2014
antheminc.com	10680	145046	2014
psbt.com	2400	66394	2014
euronetworldwide.com	2685	64536	2014
arbor.com	3378	160173	2014
federalrealty.com	11876	4605	2014
awac.com	11991	174053	2014
embraer.com	10436	213288	2014
cabotcorp.com	7790	2593	2014
ameriserv.com	8403	17269	2014
taitroncomponents.com	12448	31738	2014
magicsoftware.com	1803	25367	2014
mateon.com	8526	28795	2014
conedison.com	8212	3413	2014
kellyservices.com	2113	6379	2014
micron.com	1390	7343	2014
freshpet.com	12817	21798	2014
hamilton-bank.com	8352	13665	2014
tiptreeinc.com	4926	177640	2014
arcelormittal.com	6540	65248	2014
aetna.com	5262	1177	2014
huntsman.com	11684	162401	2014
cubic.com	135271	3639	2014
encompasshealth.com	815531	12589	2014
codexis.com	7486	179841	2014
republicbank.com	8902	112721	2014
calix.com	5211	183903	2014
bio-rad.com	9109	2220	2014
shiloh.com	11342	28518	2014
chembio.com	5675	140568	2014
installedbuildingproducts.com	7323	19516	2014
bancorpsouth.com	7119	14219	2014
enscoplc.com	9648	2270	2014
orexigen.com	246	176861	2014
hannonarmstrong.com	7697	17769	2014
idexcorp.com	56	15267	2014
preformed.com	117	19305	2014
bankofcommerceholdings.com	9071	112112	2014
credit-suisse.com	9291	28838	2014
activisionblizzard.com	2578	180405	2014
scholastic.com	12510	9466	2014
lennoxinternational.com	8042	122380	2014
nextgen.com	224999	8858	2014
bokf.com	5502	24447	2014
cyanotech.com	5380	12575	2014
microsemi.com	12234	7346	2014
firstbanknj.com	7197	177009	2014
primowater.com	771	184526	2014
permapipe.com	8017	19431	2014
mack-cali.com	3812	30637	2014
csr.com	4848	270151	2014
pebblebrookhotels.com	7554	183830	2014
mosys.com	8446	141278	2014
abaxis.com	6644	24888	2014
amriglobal.com	12025	118081	2014
newmediainv.com	11768	19574	2014
expeditors.com	5252	4494	2014
linnenergy.com	9462	164109	2014
intercloudsys.com	11290	186748	2014
elliemae.com	2141	186955	2014
alderbio.com	10670	20033	2014
civeo.com	1271	20020	2014
inva.com	2013	160668	2014
1347pih.com	8920	19528	2014
genpact.com	11620	177983	2014
sajan.com	6346	184592	2014
imax.com	7555	30312	2014
oreillyauto.com	6647	28180	2014
usph.com	3056	25318	2014
acnb.com	3361	17173	2014
glpropinc.com	2352	18792	2014
huntingtoningalls.com	6759	186310	2014
viacom.com	10460	165675	2014
livestyle.com	3680	18438	2014
sunocolp.com	6704	12892	2014
ituran.com	9882	244641	2014
epam.com	7604	187697	2014
ea.com	11052	16721	2014
bhbt.com	9255	31895	2014
alaskaair.com	7024	1230	2014
searsholdings.com	2323	6307	2014
thefreshmarket.com	5953	184807	2014
stratasys.com	2385	30847	2014
mitchamindustries.com	11098	31214	2014
poperesources.com	11964	19965	2014
phillips66partners.com	12066	17933	2014
rubiconminerals.com	9688	65808	2014
modine.com	11851	7486	2014
limoneira.com	8718	29962	2014
piedmontreit.com	577	146140	2014
emcins.com	1237	16716	2014
sands.com	11425	161844	2014
aseglobal.com	3577	213412	2014
patternenergy.com	7512	18677	2014
unilever.com	8804	10845	2014
drhorton.com	5960	25340	2014
hmgcourtland.com	3324	5408	2014
mgrc.com	11354	7161	2014
werner.com	7341	12266	2014
thewaltdisneycompany.com	10637	3980	2014
xogroupinc.com	7972	127094	2014
amwater.com	8190	179437	2014
amrepcorp.com	6560	1618	2014
mannkindcorp.com	1277	160340	2014
reald.com	12517	184673	2014
ffnwb.com	3941	178545	2014
mediageneral.com	10002	30950	2014
iridex.com	8854	62168	2014
udfiv.com	11269	20761	2014
amedisys.com	11819	30612	2014
veracyte.com	8045	18947	2014
inlandrealestate.com	8303	143689	2014
groupon.com	944	187363	2014
morganstanley.com	11616	12124	2014
constellium.com	11066	17997	2014
westfieldbank.com	11258	146607	2014
bankfinancial.com	1244	161942	2014
uraniumenergy.com	8453	165798	2014
mysifi.com	8342	160667	2014
buildabear.com	10631	161055	2014
marten.com	11075	12625	2014
bankpatriot.com	2593	30647	2014
magna.com	3249	6946	2014
pentair.com	5504	8463	2014
alonpartners.com	4940	15235	2014
transact-tech.com	12365	63520	2014
gabelli.com	966	118264	2014
farmlandpartners.com	9647	19526	2014
ur-energy.com	1909	165637	2014
nutrien.com	892583	16582	2014
autonation.com	6854	9063	2014
ctiindustries.com	1893	65765	2014
apachecorp.com	228	1678	2014
microvision.com	8511	63531	2014
ultimatesoftware.com	12237	111064	2014
agilent.com	63727	126554	2014
acsf.com	11219	19545	2014
eatonvance.com	8604	4201	2014
olin.com	2457	8123	2014
bonso.com	2548	15327	2014
amerisourcebergen.com	12725	31673	2014
alamosgold.com	9748	123455	2014
ignyta.com	5666	19116	2014
tescocorp.com	12118	20747	2014
verint.com	7653	147242	2014
nice.com	9868	61902	2014
quidel.com	6322	7526	2014
autoliv.com	3107	64690	2014
shoretel.com	4706	177127	2014
pgi.com	3898	62317	2014
libertytripadvisorholdings.com	11844	20699	2014
petrochina.com.cn	5185	133870	2014
pacapts.com	9986	185345	2014
ruger.com	63214	10124	2014
newsource.com	12641	16927	2014
oilstatesintl.com	11629	142260	2014
zynga.com	382	187576	2014
idt.net	10494	62396	2014
eagleus.com	3127	19784	2014
oxy.com	1527	8068	2014
coresite.com	4554	185177	2014
apricusbio.com	9352	62110	2014
oasispetroleum.com	452	184442	2014
ampcopgh.com	859876	1613	2014
kornferry.com	9019	118267	2014
sap.com	12749	103487	2014
cvrpartners.com	1858	186139	2014
resoluteenergy.com	845922	179782	2014
adecoagro.com	2130	186275	2014
mondelezinternational.com	9909	142953	2014
trueblue.com	5532	22207	2014
tristatecapitalbank.com	9623	17696	2014
2u.com	3753	19881	2014
suncoke.com	12759	186773	2014
exar.com	12358	4476	2014
grantierra.com	11039	164046	2014
astafunding.com	1425	61544	2014
cnty.com	273	29151	2014
nationalbankholdings.com	10872	190963	2014
gentherm.com	10659	28408	2014
ampiopharma.com	1887	184465	2014
kimberly-clark.com	9417	6435	2014
cyclacel.com	8250	160809	2014
synergeticsusa.com	1144	165179	2014
trimascorp.com	3282	15252	2014
telecomsys.com	9334	138613	2014
slgreen.com	4365	65290	2014
curtisswright.com	8341	3662	2014
nuskin.com	605064	64028	2014
rmgnetworks.com	10113	187375	2014
egov.com	545	122078	2014
callon.com	892	15060	2014
arris.com	10954	28853	2014
corcept.com	7984	146616	2014
aramark.com	9762	186858	2014
assuredguaranty.com	10120	157955	2014
rig.net	5217	185921	2014
horizonpharma.com	1871	185355	2014
kearnybank.com	11065	161853	2014
misonix.com	8097	24890	2014
cintas.com	2797	3062	2014
unitedrentals.com	7851	66065	2014
goldcorp.com	8050	15037	2014
urban1.com	3407	120301	2014
gpigaming.com	6472	29964	2014
e-arc.com	5283	162076	2014
landmarkmlp.com	10746	22124	2014
usg.com	9918	10816	2014
ctscorp.com	11652	2577	2014
fortress.com	2908	176595	2014
mihomes.com	12453	12615	2014
performantcorp.com	98	170965	2014
novartis.com	12347	101310	2014
twec.com	10310	12421	2014
americanhomes4rent.com	4933	17639	2014
glatfelter.com	11600	5179	2014
nxt-id.com	7500	18490	2014
washreit.com	1354	11301	2014
conmed.com	5842	13623	2014
cmfn-inc.com	4881	19752	2014
solitarioxr.com	11710	30473	2014
advent.com	1189	61557	2014
sigmatronintl.com	3603	29698	2014
nanosphere.us	1286	178752	2014
yandex.com	11606	187118	2014
gsk.com	6198	5180	2014
parkervision.com	2443	29332	2014
valueline.com	6861	11099	2014
lilly.com	5126	6730	2014
alliantenergy.com	10275	11554	2014
unipixel.com	9409	147349	2014
hartehanks.com	10572	12545	2014
ggp.com	8728	28119	2014
safebulkers.com	8169	180112	2014
marathonoil.com	10493	7017	2014
consumerportfolio.com	12815	25852	2014
costco.com	8669	29028	2014
navigatorgas.com	8386	17408	2014
truecar.com	1251	20540	2014
aratana.com	12621	17567	2014
mercerint.com	6524	14563	2014
audiocodes.com	1297	120860	2014
citizensinc.com	9055	16775	2014
blucora.com	12419	116772	2014
sanofi.com	12302	101204	2014
copt.com	8520	24825	2014
allete.com	9040	7437	2014
tollbrothers.com	7362	12395	2014
pepboys.com	12618	8475	2014
americanwoodmark.com	12102	12379	2014
crossamericapartners.com	7548	15212	2014
aspentech.com	781	30870	2014
alliedhpi.com	8784	24837	2014
markelcorp.com	2094	12909	2014
yanzhoucoal.com.cn	10001	108893	2014
chinaautologisticsinc.com	2846	178304	2014
thepeoples.com	4330	112254	2014
nciinc.com	1548	164432	2014
carolinatrust.com	9384	162555	2014
pcm.com	8220	31674	2014
callawaygolf.com	2467	24978	2014
ottertail.com	1491	8199	2014
caredxinc.com	1889	179834	2014
nfenergy.com	7565	152109	2014
aware.com	4505	63454	2014
tecnoglass.com	9274	170765	2014
vestinrealtymortgage2.com	5135	174115	2014
express.com	5622	184323	2014
verabradley.com	11102	185195	2014
salesforce.com	941	157855	2014
apolloic.com	5856	266257	2014
fluor.com	9273	4818	2014
netgear.com	6497	154039	2014
cambrex.com	4985	13839	2014
radcom.com	8381	65460	2014
zillowgroup.com	6917	187039	2014
jmpg.com	7881	177255	2014
regulusrx.com	3148	13835	2014
j2global.com	2958	122172	2014
naturalgrocers.com	4639	11922	2014
kelloggcompany.com	3613	6375	2014
